COUNCIL DISTRICT,CONSOLIDATION,POLLING PLACE,POLLING PLACE ADDRESS,BALLOT GROUP,POLL TYPE,PRECINCT,HANDICAP ACCESS
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2449A,Y
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2529A,Y
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2529B,Y
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2529C,Y
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2530A,Y
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2530B,Y
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2530C,Y
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2530D,Y
0,900-2529A,NINETY-NINTH ST ELEM SCHOOL,"      9900 S WADSWORTH AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2531D,Y
0,900-2531A,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2474A,Y
0,900-2531A,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2474B,Y
0,900-2531A,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2520C,Y
0,900-2531A,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2520E,Y
0,900-2531A,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2531A,Y
0,900-2531A,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2531B,Y
0,900-2531A,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2531C,Y
0,900-2531A,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2568A,Y
0,900-2534B,NINETY-SIXTH ST ELEM SCHOOL,"      1471 E 096TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-1585A,Y
0,900-2534B,NINETY-SIXTH ST ELEM SCHOOL,"      1471 E 096TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2534B,Y
0,900-2534B,NINETY-SIXTH ST ELEM SCHOOL,"      1471 E 096TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2534C,Y
0,900-2534B,NINETY-SIXTH ST ELEM SCHOOL,"      1471 E 096TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2534D,Y
0,900-2534B,NINETY-SIXTH ST ELEM SCHOOL,"      1471 E 096TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2534E,Y
0,900-2534B,NINETY-SIXTH ST ELEM SCHOOL,"      1471 E 096TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2534F,Y
0,900-2534B,NINETY-SIXTH ST ELEM SCHOOL,"      1471 E 096TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2534G,Y
0,900-2537A,GEORGE MCDONALD COURT,"      1800 E 092ND ST, LOS ANGELES, CA 90002",3,APT,900-1119A,Y
0,900-2537A,GEORGE MCDONALD COURT,"      1800 E 092ND ST, LOS ANGELES, CA 90002",3,APT,900-1123A,Y
0,900-2537A,GEORGE MCDONALD COURT,"      1800 E 092ND ST, LOS ANGELES, CA 90002",3,APT,900-1138A,Y
0,900-2537A,GEORGE MCDONALD COURT,"      1800 E 092ND ST, LOS ANGELES, CA 90002",3,APT,900-1138B,Y
0,900-2537A,GEORGE MCDONALD COURT,"      1800 E 092ND ST, LOS ANGELES, CA 90002",3,APT,900-2537A,Y
0,900-2537A,GEORGE MCDONALD COURT,"      1800 E 092ND ST, LOS ANGELES, CA 90002",3,APT,900-2537B,Y
0,900-2537A,GEORGE MCDONALD COURT,"      1800 E 092ND ST, LOS ANGELES, CA 90002",3,APT,900-2537C,Y
0,900-2537A,GEORGE MCDONALD COURT,"      1800 E 092ND ST, LOS ANGELES, CA 90002",3,APT,900-2538A,Y
0,900-2540A,F GRIFFITH JOYNER ELEM SCHOOL,"      1963 E 103RD ST, LOS ANGELES, CA 90002",3,LAUSD,900-1118A,Y
0,900-2540A,F GRIFFITH JOYNER ELEM SCHOOL,"      1963 E 103RD ST, LOS ANGELES, CA 90002",3,LAUSD,900-2538B,Y
0,900-2540A,F GRIFFITH JOYNER ELEM SCHOOL,"      1963 E 103RD ST, LOS ANGELES, CA 90002",3,LAUSD,900-2538C,Y
0,900-2540A,F GRIFFITH JOYNER ELEM SCHOOL,"      1963 E 103RD ST, LOS ANGELES, CA 90002",3,LAUSD,900-2538D,Y
0,900-2540A,F GRIFFITH JOYNER ELEM SCHOOL,"      1963 E 103RD ST, LOS ANGELES, CA 90002",3,LAUSD,900-2540A,Y
0,900-2540A,F GRIFFITH JOYNER ELEM SCHOOL,"      1963 E 103RD ST, LOS ANGELES, CA 90002",3,LAUSD,900-2540B,Y
0,900-2544A,COMPTON AVE ELEMENTARY SCH,"      1515 E 104TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2542C,Y
0,900-2544A,COMPTON AVE ELEMENTARY SCH,"      1515 E 104TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2544A,Y
0,900-2544A,COMPTON AVE ELEMENTARY SCH,"      1515 E 104TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2544B,Y
0,900-2544A,COMPTON AVE ELEMENTARY SCH,"      1515 E 104TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2544C,Y
0,900-2544A,COMPTON AVE ELEMENTARY SCH,"      1515 E 104TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2544D,Y
0,900-2544A,COMPTON AVE ELEMENTARY SCH,"      1515 E 104TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2544E,Y
0,900-2544A,COMPTON AVE ELEMENTARY SCH,"      1515 E 104TH ST, LOS ANGELES, CA 90002",3,LAUSD,900-2544F,Y
0,900-2548A,WATTS TOWERS ARTS CENTER,"      1727 E 107TH ST, LOS ANGELES, CA 90002",3,LACPR,900-1040A,Y
0,900-2548A,WATTS TOWERS ARTS CENTER,"      1727 E 107TH ST, LOS ANGELES, CA 90002",3,LACPR,900-1162A,Y
0,900-2548A,WATTS TOWERS ARTS CENTER,"      1727 E 107TH ST, LOS ANGELES, CA 90002",3,LACPR,900-1587A,Y
0,900-2548A,WATTS TOWERS ARTS CENTER,"      1727 E 107TH ST, LOS ANGELES, CA 90002",3,LACPR,900-1588A,Y
0,900-2548A,WATTS TOWERS ARTS CENTER,"      1727 E 107TH ST, LOS ANGELES, CA 90002",3,LACPR,900-2542A,Y
0,900-2548A,WATTS TOWERS ARTS CENTER,"      1727 E 107TH ST, LOS ANGELES, CA 90002",3,LACPR,900-2548A,Y
0,900-2548A,WATTS TOWERS ARTS CENTER,"      1727 E 107TH ST, LOS ANGELES, CA 90002",3,LACPR,900-2548B,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-1162B,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-1186A,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-1186B,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-1188A,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-1188B,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2549A,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2549B,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2549C,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2549D,Y
0,900-2549A,WEIGAND AVE ELEMENTARY SCHOOL,"     10401 WEIGAND AVE, LOS ANGELES, CA 90002",3,LAUSD,900-2549E,Y
0,900-2551A,FLOURNOY ELEMENTARY SCHOOL,"      1630 E 111TH ST, LOS ANGELES, CA 90059",3,LAUSD,900-1150A,Y
0,900-2551A,FLOURNOY ELEMENTARY SCHOOL,"      1630 E 111TH ST, LOS ANGELES, CA 90059",3,LAUSD,900-2049A,Y
0,900-2551A,FLOURNOY ELEMENTARY SCHOOL,"      1630 E 111TH ST, LOS ANGELES, CA 90059",3,LAUSD,900-2049B,Y
0,900-2551A,FLOURNOY ELEMENTARY SCHOOL,"      1630 E 111TH ST, LOS ANGELES, CA 90059",3,LAUSD,900-2551A,Y
0,900-2551A,FLOURNOY ELEMENTARY SCHOOL,"      1630 E 111TH ST, LOS ANGELES, CA 90059",3,LAUSD,900-2551B,Y
0,900-2551A,FLOURNOY ELEMENTARY SCHOOL,"      1630 E 111TH ST, LOS ANGELES, CA 90059",3,LAUSD,900-2551C,Y
0,900-2553B,VERBUM DEI HIGH SCHOOL,"     11100 S CENTRAL AVE, LOS ANGELES, CA 90059",3,SC-PR,900-1780C,Y
0,900-2553B,VERBUM DEI HIGH SCHOOL,"     11100 S CENTRAL AVE, LOS ANGELES, CA 90059",3,SC-PR,900-2553B,Y
0,900-2553B,VERBUM DEI HIGH SCHOOL,"     11100 S CENTRAL AVE, LOS ANGELES, CA 90059",3,SC-PR,900-2553C,Y
0,900-2553B,VERBUM DEI HIGH SCHOOL,"     11100 S CENTRAL AVE, LOS ANGELES, CA 90059",3,SC-PR,900-2555B,Y
0,900-2553B,VERBUM DEI HIGH SCHOOL,"     11100 S CENTRAL AVE, LOS ANGELES, CA 90059",3,SC-PR,900-2555E,Y
0,900-2553B,VERBUM DEI HIGH SCHOOL,"     11100 S CENTRAL AVE, LOS ANGELES, CA 90059",3,SC-PR,900-2555F,Y
0,900-2555A,109TH ST RECREATION CENTER,"      1464 E 109TH ST, LOS ANGELES, CA 90059",3,LACPR,900-1969B,Y
0,900-2555A,109TH ST RECREATION CENTER,"      1464 E 109TH ST, LOS ANGELES, CA 90059",3,LACPR,900-2542B,Y
0,900-2555A,109TH ST RECREATION CENTER,"      1464 E 109TH ST, LOS ANGELES, CA 90059",3,LACPR,900-2555A,Y
0,900-2555A,109TH ST RECREATION CENTER,"      1464 E 109TH ST, LOS ANGELES, CA 90059",3,LACPR,900-2555C,Y
0,900-2555A,109TH ST RECREATION CENTER,"      1464 E 109TH ST, LOS ANGELES, CA 90059",3,LACPR,900-2555D,Y
0,900-2566A,SAMUEL GOMPERS MIDDLE SCHOOL,"       234 E 112TH ST, LOS ANGELES, CA 90061",3,LAUSD,900-1965A,Y
0,900-2566A,SAMUEL GOMPERS MIDDLE SCHOOL,"       234 E 112TH ST, LOS ANGELES, CA 90061",3,LAUSD,900-2566A,Y
0,900-2566A,SAMUEL GOMPERS MIDDLE SCHOOL,"       234 E 112TH ST, LOS ANGELES, CA 90061",3,LAUSD,900-2566C,Y
0,900-2566A,SAMUEL GOMPERS MIDDLE SCHOOL,"       234 E 112TH ST, LOS ANGELES, CA 90061",3,LAUSD,900-2566D,Y
0,900-2566A,SAMUEL GOMPERS MIDDLE SCHOOL,"       234 E 112TH ST, LOS ANGELES, CA 90061",3,LAUSD,900-3220A,Y
0,900-2566A,SAMUEL GOMPERS MIDDLE SCHOOL,"       234 E 112TH ST, LOS ANGELES, CA 90061",3,LAUSD,900-3220B,Y
0,900-2568B,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-1154A,Y
0,900-2568B,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2474C,Y
0,900-2568B,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2558A,Y
0,900-2568B,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2568B,Y
0,900-2568B,HOLY TRINITY CHURCH,"      9706 S BROADWAY, LOS ANGELES, CA 90003",3,CHUR1,900-2568C,Y
0,900-2583B,116TH ST ELEMENTARY SCHOOL,"     11610 S STANFORD AVE, LOS ANGELES, CA 90059",3,LAUSD,900-2583B,Y
0,900-2583B,116TH ST ELEMENTARY SCHOOL,"     11610 S STANFORD AVE, LOS ANGELES, CA 90059",3,LAUSD,900-2583C,Y
0,900-2583B,116TH ST ELEMENTARY SCHOOL,"     11610 S STANFORD AVE, LOS ANGELES, CA 90059",3,LAUSD,900-2584A,Y
0,900-2583B,116TH ST ELEMENTARY SCHOOL,"     11610 S STANFORD AVE, LOS ANGELES, CA 90059",3,LAUSD,900-2584E,Y
0,900-2583B,116TH ST ELEMENTARY SCHOOL,"     11610 S STANFORD AVE, LOS ANGELES, CA 90059",3,LAUSD,900-2588B,Y
0,900-2583B,116TH ST ELEMENTARY SCHOOL,"     11610 S STANFORD AVE, LOS ANGELES, CA 90059",3,LAUSD,900-2700A,Y
0,900-2583B,116TH ST ELEMENTARY SCHOOL,"     11610 S STANFORD AVE, LOS ANGELES, CA 90059",3,LAUSD,900-2700B,Y
0,900-2588C,WADSWORTH APARTMENTS,"       911 E 120TH ST, LOS ANGELES, CA 90059",3,APTBL,900-2587C,Y
0,900-2588C,WADSWORTH APARTMENTS,"       911 E 120TH ST, LOS ANGELES, CA 90059",3,APTBL,900-2587E,Y
0,900-2588C,WADSWORTH APARTMENTS,"       911 E 120TH ST, LOS ANGELES, CA 90059",3,APTBL,900-2588C,Y
0,900-2588C,WADSWORTH APARTMENTS,"       911 E 120TH ST, LOS ANGELES, CA 90059",3,APTBL,900-2588D,Y
0,900-2588C,WADSWORTH APARTMENTS,"       911 E 120TH ST, LOS ANGELES, CA 90059",3,APTBL,900-2588E,Y
0,900-2588C,WADSWORTH APARTMENTS,"       911 E 120TH ST, LOS ANGELES, CA 90059",3,APTBL,900-2588F,Y
0,900-2594A,THREE RANCH ESTATES ,"       515 W GARDENA BLVD, GARDENA, CA 90248",3,APT,900-2594A,Y
0,900-2594A,THREE RANCH ESTATES ,"       515 W GARDENA BLVD, GARDENA, CA 90248",3,APT,900-2594B,Y
0,900-2594A,THREE RANCH ESTATES ,"       515 W GARDENA BLVD, GARDENA, CA 90248",3,APT,900-2594C,Y
0,900-2594A,THREE RANCH ESTATES ,"       515 W GARDENA BLVD, GARDENA, CA 90248",3,APT,900-2594E,Y
0,900-2594A,THREE RANCH ESTATES ,"       515 W GARDENA BLVD, GARDENA, CA 90248",3,APT,900-2596C,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2616A,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2616B,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2616C,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2616D,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2616E,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2616F,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2620A,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-3663C,Y
0,900-2616A,HARBOR CHRISTIAN CENTER,"      1551 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHUR1,900-3663E,Y
0,900-2618A,ST PETER AND PAUL CHURCH,"      1015 N LAGOON AVE, WILMINGTON, CA 90744",3,CHUR1,900-1602B,Y
0,900-2618A,ST PETER AND PAUL CHURCH,"      1015 N LAGOON AVE, WILMINGTON, CA 90744",3,CHUR1,900-1602D,Y
0,900-2618A,ST PETER AND PAUL CHURCH,"      1015 N LAGOON AVE, WILMINGTON, CA 90744",3,CHUR1,900-2618A,Y
0,900-2618A,ST PETER AND PAUL CHURCH,"      1015 N LAGOON AVE, WILMINGTON, CA 90744",3,CHUR1,900-2618B,Y
0,900-2618A,ST PETER AND PAUL CHURCH,"      1015 N LAGOON AVE, WILMINGTON, CA 90744",3,CHUR1,900-2618C,Y
0,900-2618D,MT SINAI PENTECOSTAL CHURCH,"      1238 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHAMB,900-2336A,N
0,900-2618D,MT SINAI PENTECOSTAL CHURCH,"      1238 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHAMB,900-2336B,N
0,900-2618D,MT SINAI PENTECOSTAL CHURCH,"      1238 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHAMB,900-2336C,N
0,900-2618D,MT SINAI PENTECOSTAL CHURCH,"      1238 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHAMB,900-2618D,N
0,900-2618D,MT SINAI PENTECOSTAL CHURCH,"      1238 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHAMB,900-2618E,N
0,900-2618D,MT SINAI PENTECOSTAL CHURCH,"      1238 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHAMB,900-2618F,N
0,900-2843A,PRO BOXING EQUIPMENT ,"      5500 VALLEY BLVD, LOS ANGELES, CA 90032",2,BUS.,900-2714H,Y
0,900-2618D,MT SINAI PENTECOSTAL CHURCH,"      1238 WILMINGTON BLVD, WILMINGTON, CA 90744",3,CHAMB,900-2620C,N
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2441A,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2620B,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2620D,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2620E,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2620F,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2621B,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2621C,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2621D,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-2621E,Y
0,900-2621B,LOS ANGELES HARBOR COLLEGE,"      1111 FIGUEROA PL, WILMINGTON, CA 90744",3,MISCP,900-6372F,Y
0,900-2630A,BROAD AVE ELEMENTARY SCHOOL ,"     24815 S BROAD AVE, WILMINGTON, CA 90744",3,LAUSD,900-2630A,Y
0,900-2630A,BROAD AVE ELEMENTARY SCHOOL ,"     24815 S BROAD AVE, WILMINGTON, CA 90744",3,LAUSD,900-2630B,Y
0,900-2630A,BROAD AVE ELEMENTARY SCHOOL ,"     24815 S BROAD AVE, WILMINGTON, CA 90744",3,LAUSD,900-2630C,Y
0,900-2630A,BROAD AVE ELEMENTARY SCHOOL ,"     24815 S BROAD AVE, WILMINGTON, CA 90744",3,LAUSD,900-2630D,Y
0,900-2630A,BROAD AVE ELEMENTARY SCHOOL ,"     24815 S BROAD AVE, WILMINGTON, CA 90744",3,LAUSD,900-2630E,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2632A,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2632B,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2632C,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2632D,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2632E,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-2632F,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-3663A,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-3663B,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-3663D,Y
0,900-2632A,FIRST CHRISTIAN CHURCH OF WIL,"       444 E LOMITA BLVD, WILMINGTON, CA 90744",3,CHUR1,900-3663F,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2633B,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2633C,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2633D,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2633E,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2633F,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2633G,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2636B,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2636E,Y
0,900-2633B,WILMINGTON PARK ELEMENTARY,"      1140 MAHAR AVE, WILMINGTON, CA 90744",3,LAUSD,900-2636F,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-2650A,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-2650B,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-2650C,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-2650D,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-2650E,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-2650F,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-2657A,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-2657C,Y
0,900-2650A,TOBERMAN NEIGHBORHOOD CTR,"       630 W SANTA CRUZ ST, SAN PEDRO, CA 90731",3,SRHMS,900-3458D,Y
0,900-2657D,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2657D,Y
0,900-2657D,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2657E,Y
0,900-2657D,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2657F,Y
0,900-2657D,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2662A,Y
0,900-2657D,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2662E,Y
0,900-2657D,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2662F,Y
0,900-2657D,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2667A,Y
0,900-2662B,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2662B,Y
0,900-2662B,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2662C,Y
0,900-2662B,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2662D,Y
0,900-2662B,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2667D,Y
0,900-2662B,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2667E,Y
0,900-2662B,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-2668A,Y
0,900-2662B,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-6390B,Y
0,900-2662B,CABRILLO AV ELEMENTARY SCHOOL,"       732 S CABRILLO AVE, SAN PEDRO, CA 90731",3,LAUSD,900-6390C,Y
